60000 .18 37
60000 .18 37
60000 .18 37
60000 .18 37
60000 .16 37
60000 .17 37
60000 .17 37
60000 .18 37
60000 .18 37
60000 .17 37
70000 .19 38
70000 .20 38
70000 .20 38
70000 .20 38
70000 .20 38
70000 .20 38
70000 .20 38
70000 .19 38
70000 .19 38
70000 .20 38
70000 .19 36
70000 .19 36
70000 .19 36
70000 .19 36
70000 .19 36
70000 .19 36
70000 .19 36
70000 .19 36
70000 .20 36
70000 .20 36
70000 .20 39
70000 .19 39
70000 .20 39
70000 .19 39
70000 .19 39
70000 .20 39
70000 .19 39
70000 .19 39
70000 .19 39
70000 .20 39
70000 .19 42
70000 .19 42
70000 .20 42
70000 .19 42
70000 .19 42
70000 .19 42
70000 .19 42
70000 .19 42
70000 .19 42
70000 .20 42
70000 .20 41
70000 .20 41
70000 .19 41
70000 .19 41
70000 .19 41
70000 .19 41
70000 .18 41
70000 .19 41
70000 .19 41
70000 .20 41
80000 .20 41
80000 .20 41
80000 .21 41
80000 .21 41
80000 .21 41
80000 .19 41
80000 .20 41
80000 .20 41
80000 .20 41
80000 .21 41
80000 .19 40
80000 .21 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .21 40
80000 .21 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .18 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .20 40
80000 .19 40
80000 .20 40
80000 .21 40
80000 .20 37
80000 .20 37
80000 .20 37
80000 .20 37
80000 .20 37
80000 .20 37
80000 .21 37
80000 .20 37
80000 .20 37
80000 .20 37
80000 .21 41
80000 .21 41
80000 .20 41
80000 .21 41
80000 .22 41
80000 .20 41
80000 .20 41
80000 .20 41
80000 .21 41
80000 .22 41
90000 .29 38
90000 .29 38
90000 .28 38
90000 .28 38
90000 .27 38
90000 .28 38
90000 .30 38
90000 .28 38
90000 .28 38
90000 .27 38
90000 .28 44
90000 .29 44
90000 .28 44
90000 .27 44
90000 .28 44
90000 .28 44
90000 .29 44
90000 .29 44
90000 .28 44
90000 .28 44
90000 .29 38
90000 .31 38
90000 .29 38
90000 .28 38
90000 .28 38
90000 .28 38
90000 .28 38
90000 .28 38
90000 .29 38
90000 .28 38
90000 .29 37
90000 .28 37
90000 .28 37
90000 .28 37
90000 .30 37
90000 .29 37
90000 .29 37
90000 .28 37
90000 .26 37
90000 .28 37
90000 .28 40
90000 .27 40
90000 .29 40
90000 .30 40
90000 .28 40
90000 .28 40
90000 .28 40
90000 .29 40
90000 .28 40
90000 .27 40
100000 .30 40
100000 .27 40
100000 .31 40
100000 .31 40
100000 .29 40
100000 .29 40
100000 .29 40
100000 .28 40
100000 .31 40
100000 .29 40
100000 .30 45
100000 .29 45
100000 .30 45
100000 .29 45
100000 .29 45
100000 .29 45
100000 .29 45
100000 .28 45
100000 .29 45
100000 .28 45
100000 .30 42
100000 .28 42
100000 .29 42
100000 .28 42
100000 .29 42
100000 .29 42
100000 .30 42
100000 .28 42
100000 .28 42
100000 .29 42
100000 .29 36
100000 .30 36
100000 .28 36
100000 .30 36
100000 .28 36
100000 .29 36
100000 .29 36
100000 .29 36
100000 .29 36
100000 .30 36
100000 .29 42
100000 .28 42
100000 .28 42
100000 .29 42
100000 .30 42
100000 .29 42
100000 .29 42
100000 .30 42
100000 .28 42
100000 .28 42
