0.1, .18
0.1, .19
0.1, .19
0.1, .18
0.1, .18
0.5, .78
0.5, .79
0.5, .79
0.5, .79
0.5, .80
1, 1.54
1, 1.53
1, 1.55
1, 1.54
1, 1.53
5, 7.53
5, 7.56
5, 7.54
5, 7.53
5, 7.57
10, 15.12
10, 15.18
10, 15.19
10, 15.14
10, 15.08
