10000, .11
10000, .11
10000, .11
10000, .12
10000, .11
20000, .43
20000, .44
20000, .43
20000, .43
20000, .43
30000, .96
30000, .96
30000, .95
30000, .97
30000, .96
40000, 1.69
40000, 1.70
40000, 1.69
40000, 1.69
40000, 1.69
50000, 2.63
50000, 2.62
50000, 2.63
50000, 2.62
50000, 2.63
