0.1, .65
0.1, .57
0.1, .61
0.1, .60
0.1, .60
0.5, 1.48
0.5, 1.54
0.5, 1.56
0.5, 1.60
0.5, 1.50
1, 2.69
1, 2.71
1, 2.77
1, 2.84
1, 2.76
5, 12.77
5, 11.88
5, 11.49
5, 11.44
5, 11.75
10, 23.44
10, 23.28
10, 22.52
10, 23.80
10, 23.86
