0.1 23.39
0.1 23.30
0.1 23.13
0.1 23.15
0.1 23.31
0.5 23.97
0.5 23.91
0.5 23.26
0.5 23.41
0.5 23.44
1 23.67
1 23.62
1 23.60
1 24.01
1 24.19
5 25.05
5 27.24
5 24.70
5 24.98
5 24.08
10 25.33
10 25.45
10 25.35
10 25.20
10 25.34
