10000 .10
10000 .05
10000 .05
10000 .05
10000 .05
20000 .09
20000 .09
20000 .09
20000 .09
20000 .08
30000 .12
30000 .12
30000 .12
30000 .12
30000 .12
40000 .16
40000 .16
40000 .16
40000 .16
40000 .16
50000 .19
50000 .19
50000 .20
50000 .19
50000 .19
