10000, .29
10000, .26
10000, .27
10000, .26
10000, .25
20000, .28
20000, .30
20000, .29
20000, .28
20000, .28
30000, .31
30000, .31
30000, .33
30000, .31
30000, .32
40000, .32
40000, .36
40000, .29
40000, .31
40000, .32
50000, .31
50000, .32
50000, .33
50000, .35
50000, .33
