0.1 1.47
0.1 1.45
0.1 1.45
0.1 1.44
0.1 1.45
0.5 1.47
0.5 1.47
0.5 1.47
0.5 1.48
0.5 1.48
1 1.49
1 1.50
1 1.51
1 1.51
1 1.51
5 1.71
5 1.72
5 1.77
5 1.73
5 1.75
10 2.03
10 2.02
10 1.99
10 1.97
10 1.98
