0.1 36.41
0.1 36.03
0.1 36.30
0.1 37.10
0.1 36.42
0.5 37.04
0.5 37.13
0.5 37.09
0.5 36.37
0.5 36.76
1 36.77
1 37.21
1 37.58
1 36.68
1 37.17
5 37.88
5 37.84
5 37.89
5 37.70
5 37.74
10 39.14
10 39.51
10 39.08
10 38.91
10 39.32
