0.1 .12
0.1 .10
0.1 .10
0.1 .10
0.1 .11
0.5 .33
0.5 .33
0.5 .33
0.5 .33
0.5 .33
1 .62
1 .62
1 .63
1 .62
1 .62
5 2.94
5 2.94
5 2.93
5 2.96
5 2.96
10 5.88
10 5.92
10 5.86
10 5.89
10 5.83
