0.1, 13.04
0.1, 13.03
0.1, 13.04
0.1, 13.08
0.1, 13.19
0.5, 13.18
0.5, 13.11
0.5, 13.02
0.5, 13.49
0.5, 13.23
1, 13.35
1, 13.18
1, 13.40
1, 13.21
1, 13.02
5, 13.89
5, 14.20
5, 14.27
5, 13.88
5, 13.82
10, 15.33
10, 14.61
10, 14.59
10, 14.80
10, 14.64
