0.1, 1.58
0.1, 1.59
0.1, 1.57
0.1, 1.59
0.1, 1.58
0.5, 7.11
0.5, 7.22
0.5, 7.19
0.5, 7.16
0.5, 7.15
1, 14.07
1, 14.03
1, 14.13
1, 14.06
1, 14.04
5, 69.25
5, 69.47
5, 69.21
5, 69.27
5, 69.43
10, 138.54
10, 139.46
10, 139.04
10, 138.11
10, 137.92
