0.1 .30
0.1 .30
0.1 .31
0.1 .30
0.1 .30
0.5 1.20
0.5 1.19
0.5 1.19
0.5 1.20
0.5 1.20
1 2.35
1 2.34
1 2.34
1 2.35
1 2.32
5 11.36
5 11.24
5 11.22
5 11.17
5 11.23
10 22.47
10 22.67
10 22.43
10 22.44
10 22.72
