0.1 5.81
0.1 5.75
0.1 5.72
0.1 5.79
0.1 5.69
0.5 5.81
0.5 5.75
0.5 5.73
0.5 5.80
0.5 5.93
1 5.96
1 5.90
1 5.84
1 5.87
1 5.93
5 6.30
5 6.33
5 6.28
5 6.28
5 6.33
10 7.10
10 6.89
10 6.76
10 7.06
10 6.84
