0.1 .98
0.1 .97
0.1 .96
0.1 .96
0.1 .97
0.5 1.00
0.5 1.00
0.5 1.00
0.5 .99
0.5 .99
1 1.02
1 1.02
1 1.02
1 1.01
1 1.01
5 1.21
5 1.20
5 1.20
5 1.19
5 1.21
10 1.46
10 1.44
10 1.44
10 1.44
10 1.44
