0.1 .04
0.1 .03
0.1 .03
0.1 .03
0.1 .03
0.5 .10
0.5 .10
0.5 .10
0.5 .10
0.5 .10
1 .19
1 .19
1 .19
1 .19
1 .19
5 .89
5 .89
5 .89
5 .89
5 .89
10 1.77
10 1.78
10 1.77
10 1.77
10 1.77
