0.1 .44
0.1 .44
0.1 .44
0.1 .44
0.1 .44
0.5 .45
0.5 .45
0.5 .45
0.5 .45
0.5 .45
1 .46
1 .47
1 .46
1 .46
1 .46
5 .59
5 .59
5 .59
5 .58
5 .59
10 .76
10 .74
10 .74
10 .74
10 .74
