0.1 1.21
0.1 1.20
0.1 1.20
0.1 1.11
0.1 1.20
0.5 1.29
0.5 1.52
0.5 1.26
0.5 1.25
0.5 1.27
1 1.29
1 1.32
1 1.34
1 1.30
1 1.30
5 1.66
5 1.49
5 1.85
5 1.60
5 1.53
10 1.93
10 1.90
10 1.97
10 1.92
10 1.87
