10000, .51
10000, .49
10000, .56
10000, .50
10000, .59
20000, 1.16
20000, 1.23
20000, 1.18
20000, 1.13
20000, 1.19
30000, 2.27
30000, 2.30
30000, 2.13
30000, 2.33
30000, 2.30
40000, 3.94
40000, 4.35
40000, 3.84
40000, 3.92
40000, 3.81
50000, 6.22
50000, 6.38
50000, 6.31
50000, 6.40
50000, 6.45
