0.1, 1.03
0.1, 1.04
0.1, 1.04
0.1, 1.04
0.1, 1.05
0.5, 4.67
0.5, 4.80
0.5, 4.59
0.5, 4.62
0.5, 4.57
1, 8.98
1, 8.98
1, 8.99
1, 9.04
1, 9.20
5, 44.82
5, 44.73
5, 44.88
5, 45.21
5, 44.07
10, 88.99
10, 87.73
10, 88.89
10, 88.54
10, 88.20
