128, 0.019471
256, 0.156477
384, 0.521930
512, 1.234966
640, 2.408294
768, 4.184996
896, 3.351512
1024, 3.248196
1152, 4.759835
1280, 6.790504
1408, 9.652794
1536, 12.826381
1664, 16.495147
1792, 20.731298
1920, 26.505465
2048, 32.186040
2176, 38.579573
2304, 45.593978
2432, 53.757757
2560, 63.994711
