128, 0.017576
256, 0.146820
384, 0.506321
512, 1.209477
640, 2.348049
768, 4.035596
896, 3.329603
1024, 3.114424
1152, 4.436264
1280, 6.624986
1408, 8.292997
1536, 12.119041
1664, 15.515363
1792, 19.446935
1920, 24.001422
2048, 28.857144
2176, 35.388642
2304, 41.369353
2432, 49.117277
2560, 57.010299
